,frame,Area,X,Y,x,y,particle,squared displacement,dt,vx,vy,speed,principal angle
1125,84,4.307,19.745,40.862,19.745,40.862,10,0.27562499999999834,1.0,-0.007196401799099657,0.039280359820090024,0.03993413159754232,-1.2870022175865639
1126,84,4.859,25.959,42.935,25.959,42.935,12,3.1763559999999913,1.0,0.03628185907046437,0.02908545727136471,0.0465009367894177,-0.13507284693913757
1127,84,6.461,7.163,45.387,7.163,45.387,64,16.753045000000004,1.0,-0.0017991004497749142,0.030584707646178072,0.030637576670333504,-0.04448030211066315
1128,84,2.429,48.222,47.396,48.222,47.396,30,0.22370500000000149,1.0,-0.004797601199399771,-0.0005997001499257704,0.004834937180388502,1.8624556324080974
1129,84,2.493,22.874,48.564,22.874,48.564,78,7.286064999999997,1.0,0.06836581709145367,0.05427286356821511,0.08728933879046277,0.23671216080123625
1130,84,4.328,35.595,49.12,35.595,49.12,84,0.16316999999999954,1.0,0.10704647676161899,-0.05667166416791606,0.12112235840932464,-0.48689923181126993
1131,84,9.304,19.872,32.125,19.872,32.125,82,0.9779529999999942,1.0,0.018590704647676513,0.014692653673163265,0.023695745847232982,-1.6802251845441754
1132,84,6.832,14.77,7.621,14.77,7.621,29,20.612713,1.0,0.0017991004497751807,0.0008995502248875904,0.002011455452023875,-0.41920833910172994
1133,84,4.222,3.352,9.62,3.352,9.62,27,11.091650000000003,1.0,-0.06506746626686659,-0.01739130434782657,0.06735155999164795,-2.8869281816473227
1134,84,1.994,9.437,13.344,9.437,13.344,7,79.90266499999998,1.0,-0.008395802098950666,0.009595202398800608,0.012749800075244056,-0.7448061113166786
1135,84,3.512,33.452,15.736,33.452,15.736,8,27.009133000000027,1.0,-0.02188905547226399,-0.03268365817091454,0.039336398677319695,-3.138129130783559
1136,84,2.536,54.092,11.37,54.092,11.37,9,67.290228,1.0,0.002998500749624591,-0.08455772113943029,0.08461086934336011,-1.5868885732647624
1137,84,4.71,16.442,19.889,16.442,19.889,57,0.46013200000000015,1.0,0.008995502248875903,0.0,0.008995502248875903,-0.7332534098890552
1138,84,2.875,51.373,20.652,51.373,20.652,6,40.95916099999998,1.0,-0.035382308845577845,-0.07076461769115462,0.07911724777960322,-1.780296348912989
1139,84,3.989,30.189,17.917,30.189,17.917,62,0.0018099999999998126,1.0,0.002698650674662771,0.0035982008995503615,0.004497751124437952,-0.5162306706117027
1140,85,4.732,26.003,42.965,26.003,42.965,12,3.320199999999993,1.0,0.01319340329835097,0.008995502248875903,0.015968248222722168,-0.11550566803050039
1141,85,6.609,50.26,37.363,50.26,37.363,5,81.29199699999997,1.0,0.020989505247376396,-0.2704647676161922,0.27127799367477357,-1.3623290216819397
1142,85,4.297,19.742,40.865,19.742,40.865,10,0.2717369999999982,1.0,-0.0008995502248875904,0.0008995502248875904,0.001272156128071798,-1.290915641439132
1143,85,4.371,36.222,48.914,36.222,48.914,84,1.1242810000000003,1.0,0.18800599700149997,-0.06176911544227765,0.19789309874538183,-0.38173229593780506
1144,85,2.429,48.163,47.494,48.163,47.494,30,0.3416260000000022,1.0,-0.017691154422789988,0.02938530734632653,0.03429975557710395,1.910943074096181
1145,85,2.546,22.618,48.392,22.618,48.392,78,5.819944999999998,1.0,-0.07676161919040486,-0.05157421289355234,0.09247835214969065,0.19227406979410164
1146,85,6.1,20.279,33.394,20.279,33.394,82,0.1711970000000005,1.0,0.12203898050974514,0.3805097451274358,0.3996012748988723,0.7631795980707324
1147,85,6.525,7.118,45.427,7.118,45.427,64,16.374100000000006,1.0,-0.013493253373313321,0.011994002998500494,0.018053365185595457,-0.035099327968140005
1148,85,7.034,11.185,38.068,11.185,38.068,75,2.5952210000000013,1.0,0.03718140929535249,-0.06686656671664137,0.07650878996337333,-1.3447884337707818
1149,85,6.938,14.715,7.638,14.715,7.638,29,20.097025000000002,1.0,-0.016491754122938445,0.005097451274362657,0.017261574770163893,-0.42073836668164216
1150,85,4.275,3.371,9.634,3.371,9.634,27,10.946241,1.0,0.005697151424287895,0.004197901049475599,0.007076715874786406,-2.889576499431934
1151,85,2.461,54.103,11.36,54.103,11.36,9,67.451585,1.0,0.0032983508245885414,-0.0029985007496251236,0.004457591828281986,-1.5855297954396834
1152,85,1.92,9.43,13.36,9.43,13.36,7,79.61707399999999,1.0,-0.0020989505247375334,0.004797601199400304,0.005236656430756481,-0.7440195113960657
1153,85,3.427,33.471,15.903,33.471,15.903,8,26.833885000000045,1.0,0.0056971514242873614,0.05007496251874057,0.05039800993694625,3.1128250030093882
1154,85,2.886,51.269,20.091,51.269,20.091,6,48.585265999999976,1.0,-0.03118440779610171,-0.168215892053973,0.17108200849039465,-1.7781521650206762
1155,85,4.689,16.463,19.897,16.463,19.897,57,0.47454100000000177,1.0,0.006296851574213132,0.0023988005996998856,0.006738292370088354,-0.7042175461649841
1156,85,4.0,30.167,17.93,30.167,17.93,62,0.00028900000000000296,1.0,-0.0065967016491749525,0.003898050974512181,0.007662328239388006,-0.48995732625366684
1157,86,6.493,50.335,37.162,50.335,37.162,5,85.16396499999998,1.0,0.022488755622189757,-0.06026986506746642,0.06432884861930284,-1.3588856231144328
1158,86,9.495,11.576,38.476,11.576,38.476,75,1.915747999999999,1.0,0.11724137931034484,0.12233883058470803,0.16944713184774196,-0.9964201343138854
1159,86,4.265,19.759,40.871,19.759,40.871,10,0.2709459999999979,1.0,0.005097451274362657,0.0017991004497751807,0.005405624101145282,-1.2563360442129492
1160,86,4.71,26.088,43.06,26.088,43.06,12,3.6042499999999973,1.0,0.02548725637181435,0.02848575712143894,0.038223534584653475,-0.06061168201407169
1161,86,2.451,48.148,47.527,48.148,47.527,30,0.3851560000000011,1.0,-0.004497751124435821,0.009895052473763493,0.01086930672287321,1.9159880505096953
1162,86,4.307,37.024,48.523,37.024,48.523,84,3.8075919999999956,1.0,0.2404797601199399,-0.1172413793103443,0.2675370180927041,-0.4145819271214178
1163,86,2.514,22.769,48.597,22.769,48.597,78,6.788916999999997,1.0,0.04527736131934027,0.06146926536731583,0.07634467913901782,0.2584762608067947
1164,86,9.315,19.965,32.178,19.965,32.178,82,0.8651249999999995,1.0,-0.0941529235382309,-0.3646176911544231,0.376577792379713,-1.5869239606385335
1165,86,6.471,7.041,45.455,7.041,45.455,64,15.750085000000006,1.0,-0.02308845577211393,0.008395802098950134,0.024567586019501316,-0.028729174284547004
1166,86,7.023,14.708,7.652,14.708,7.652,29,19.988714000000005,1.0,-0.0020989505247375334,0.004197901049475333,0.004693396054722217,-0.4185195626912652
1167,86,2.567,54.145,11.258,54.145,11.258,9,69.128837,1.0,0.012593703148426264,-0.030584707646177007,0.033076059329865765,-1.5802980855779483
1168,86,1.973,9.42,13.365,9.42,13.365,7,79.42546899999998,1.0,-0.0029985007496251236,0.001499250374812828,0.003352425753373046,-0.7443666514765332
1169,86,4.286,3.378,9.64,3.378,9.64,27,10.89157,1.0,0.0020989505247376665,0.0017991004497751807,0.002764481096639618,-2.890808220463572
1170,86,3.862,30.255,17.889,30.255,17.889,62,0.013009999999999534,1.0,0.026386806596700875,-0.01229385307346338,0.0291101766700857,-0.444042278143605
1171,86,2.981,51.228,19.586,51.228,19.586,6,55.84885200000001,1.0,-0.012293853073462315,-0.15142428785607273,0.15192252557178823,-1.7696089853655288
1172,86,4.7,16.421,19.874,16.421,19.874,57,0.45324999999999993,1.0,-0.012593703148426264,-0.006896551724137837,0.014358404670240707,-0.7706933410195994
1173,86,3.437,33.473,15.953,33.473,15.953,8,26.83057700000002,1.0,0.0005997001499257704,0.014992503748125618,0.015004492957357196,3.103164903115998
1174,87,4.318,19.756,40.866,19.756,40.866,10,0.2749640000000004,1.0,-0.0008995502248875904,-0.0014992503748133606,0.001748411362772879,-1.264726031196362
1175,87,6.546,50.247,37.334,50.247,37.334,5,81.75610899999991,1.0,-0.02638680659670194,0.05157421289355447,0.05793240024339949,-1.3643994266504171
1176,87,6.981,11.352,37.878,11.352,37.878,75,3.376383999999993,1.0,-0.06716641679160426,-0.1793103448275859,0.19147722398972486,-1.279339532317029
1177,87,2.514,22.581,48.89,22.581,48.89,78,6.353242000000003,1.0,-0.05637181409295317,0.08785607196401778,0.10438616194245837,0.39030492890325436
1178,87,6.493,6.976,45.505,6.976,45.505,64,15.229700000000001,1.0,-0.019490254872563836,0.014992503748127215,0.024589534433069427,-0.016400374633937728
1179,87,2.461,48.136,47.535,48.136,47.535,30,0.39974799999999594,1.0,-0.0035982008995503615,0.0023988005996988205,0.0043244992809157055,1.929566997065461
1180,87,4.233,37.751,48.099,37.751,48.099,84,7.779268999999992,1.0,0.21799100449775016,-0.12713643178410994,0.25235639545835525,-0.44873530845240045
1181,87,4.753,26.201,43.123,26.201,43.123,12,4.034767999999996,1.0,0.033883058470764484,0.018890554722637266,0.03879323019628809,-0.025890627749457325
1182,87,9.495,20.085,32.299,20.085,32.299,82,0.665505999999996,1.0,0.035982008995502544,0.03628185907046543,0.051098711030333636,-1.4417279719871101
1183,87,6.822,14.64,7.692,14.64,7.692,29,19.294018000000005,1.0,-0.02038980509745116,0.01199400299850076,0.02365587157219303,-0.41649066820153435
1184,87,2.514,54.156,11.374,54.156,11.374,9,67.21182799999997,1.0,0.0032983508245864107,0.034782608695652605,0.03493864602180425,-1.5790908425974115
1185,87,2.026,9.395,13.402,9.395,13.402,7,78.65290099999999,1.0,-0.007496251874063075,0.011094452773612904,0.013389573350384291,-0.7432079083255639
1186,87,4.254,3.302,9.621,3.302,9.621,27,11.414773,1.0,-0.022788605697151444,-0.005697151424287895,0.023489957087476955,-2.890942838053287
1187,87,3.904,30.23,17.899,30.23,17.899,62,0.007604999999999746,1.0,-0.007496251874062543,0.002998500749625656,0.008073710355523773,-0.4636476090007879
1188,87,3.024,51.095,19.439,51.095,19.439,6,58.43460999999999,1.0,-0.03988005997001579,-0.0440779610194898,0.059441448761345966,-1.782867283987818
1189,87,4.7,16.359,19.85,16.359,19.85,57,0.42028999999999955,1.0,-0.018590704647675448,-0.007196401799099657,0.019934956687968654,-0.8640104407440047
1190,87,3.48,33.803,16.372,33.803,16.372,8,23.865640000000038,1.0,0.09895052473763068,0.1256371814092955,0.15992469383533203,3.0147494704034674
1191,88,4.774,25.9,43.014,25.9,43.014,12,2.9397699999999887,1.0,-0.09025487256371872,-0.03268365817091294,0.09599043459077676,-0.09403932306306269
1192,88,6.588,50.2,37.488,50.2,37.488,5,78.88205199999997,1.0,-0.014092953523237495,0.0461769115442268,0.04827958677092709,-1.366025552880251
1193,88,9.537,11.688,37.568,11.688,37.568,75,5.031396000000003,1.0,0.10074962518740639,-0.09295352323838149,0.13707970111519502,-1.1753879232229207
1194,88,4.254,19.745,40.888,19.745,40.888,10,0.25009300000000206,1.0,-0.0032983508245874762,0.0065967016491749525,0.007375336657420082,-1.272444410791307
1195,88,6.45,6.955,45.512,6.955,45.512,64,15.065410000000002,1.0,-0.006296851574212866,0.0020989505247370004,0.006637464354176283,-0.01468588047267743
1196,88,2.451,22.596,48.977,22.596,48.977,78,6.5978319999999995,1.0,0.004497751124437952,0.026086956521737988,0.026471854218101745,0.4194101935185626
1197,88,2.472,48.142,47.53,48.142,47.53,30,0.39122500000000127,1.0,0.0017991004497751807,-0.0014992503748112302,0.002341903950795778,1.9233919258543082
1198,88,4.307,37.981,47.986,37.981,47.986,84,9.274378000000013,1.0,0.0689655172413805,-0.033883058470764484,0.07683947045434655,-0.44940272150865235
1199,88,9.368,20.163,32.346,20.163,32.346,82,0.6141330000000007,1.0,0.023388305847076282,0.014092953523237495,0.027306119999086553,-1.335102447921471
1200,88,6.758,14.622,7.657,14.622,7.657,29,19.275345,1.0,-0.005397301349325542,-0.010494752623688198,0.011801300542221676,-0.42543991239240986
1201,88,4.233,3.307,9.618,3.307,9.618,27,11.387105,1.0,0.0014992503748125618,-0.0008995502248875904,0.001748411362772194,-2.8897140784012607
1202,88,2.44,54.168,11.235,54.168,11.235,9,69.50870499999999,1.0,0.0035982008995503615,-0.041679160419790445,0.04183419012018939,-1.5775132702766417
1203,88,2.026,9.419,13.381,9.419,13.381,7,79.21939999999998,1.0,0.007196401799100723,-0.006296851574212599,0.00956235005643298,-0.7431205713532177
1204,88,3.894,30.205,17.9,30.205,17.9,62,0.00425299999999973,1.0,-0.007496251874063608,0.0002998500749618199,0.007502246478679354,-0.6220320152891999
1205,88,3.459,34.311,17.298,34.311,17.298,8,21.202180000000002,1.0,0.1523238380809603,0.2776611694152919,0.31669903165115937,2.7996497622424976
1206,88,4.689,16.387,19.857,16.387,19.857,57,0.4377970000000005,1.0,0.008395802098950134,0.0020989505247370004,0.008654194716438336,-0.8249497191611004
1207,88,2.917,50.916,19.278,50.916,19.278,6,61.47490000000002,1.0,-0.05367316341829147,-0.048275862068965926,0.07218980073271046,-1.8008645741323457
1208,89,6.546,50.301,37.185,50.301,37.185,5,84.61864999999993,1.0,0.03028485757121412,-0.09085457271364236,0.09576912853883161,-1.3619731803226105
1209,89,2.567,22.819,49.292,22.819,49.292,78,8.452082000000008,1.0,0.06686656671664137,0.09445277361319486,0.11572581469878054,0.4871853446034347
1210,89,4.265,38.382,47.661,38.382,47.661,84,12.600639999999977,1.0,0.1202398800599689,-0.09745127436281731,0.15477202470657545,-0.4827984932275015
1211,89,2.408,48.161,47.527,48.161,47.527,30,0.379865000000002,1.0,0.0056971514242873614,-0.0008995502248875904,0.005767731352824507,1.8961384511768729
1212,89,6.546,6.987,45.515,6.987,45.515,64,15.314485000000003,1.0,0.009595202398800608,0.0008995502248875904,0.009637276569708076,-0.013799277381926081
1213,89,4.636,25.8,43.091,25.8,43.091,12,2.5895049999999973,1.0,-0.029985007496251236,0.0230884557721134,0.037844120606655395,-0.052223784100840165
1214,89,2.069,19.291,42.587,19.291,42.587,91,0.0,,,,,0.0
1215,89,2.122,20.145,39.552,20.145,39.552,10,3.589805000000001,1.0,0.11994002998500707,-0.4005997001499246,0.418169499788081,-1.2779240335404565
1216,89,9.442,20.228,32.436,20.228,32.436,82,0.5130879999999965,1.0,0.019490254872564103,0.026986506746627708,0.033288760586469596,-1.217254367043775
1217,89,9.506,11.713,36.846,11.713,36.846,75,8.585585000000009,1.0,0.007496251874062543,-0.21649175412293892,0.21662149799912847,-1.2625365890723739
1218,89,6.832,14.588,7.677,14.588,7.677,29,18.932488999999997,1.0,-0.010194902548725846,0.005997001499250247,0.011827935786096679,-0.42447818592767544
1219,89,4.159,3.323,9.617,3.323,9.617,27,11.284468,1.0,0.004797601199400304,-0.00029985007496235257,0.004806962381373726,-2.8882387350320475
1220,89,2.005,9.433,13.357,9.433,13.357,7,79.69273999999999,1.0,0.004197901049475067,-0.007196401799100723,0.00833130074329837,-0.7440391712040514
1221,89,3.915,30.259,17.88,30.259,17.88,62,0.014812999999999833,1.0,0.016191904047976626,-0.005997001499250247,0.01726678266733243,-0.4967237768756223
1222,89,2.854,50.57,18.734,50.57,18.734,6,71.43363999999995,1.0,-0.10374812593703045,-0.16311844077960927,0.19331657807290306,-1.8260484045205014
1223,89,4.626,16.424,19.878,16.424,19.878,57,0.45242099999999874,1.0,0.011094452773612904,0.006296851574213132,0.012756850006706101,-0.7633197325989609
1224,89,2.408,54.186,11.245,54.186,11.245,9,69.340373,1.0,0.005397301349325542,0.0029985007496251236,0.006174290939122786,-1.5753597633527072
1225,90,6.418,7.001,45.543,7.001,45.543,64,15.422005000000004,1.0,0.004197901049475333,0.008395802098950134,0.009386792109444077,-0.0066207334105590635
1226,90,4.679,25.873,43.177,25.873,43.177,12,2.8224039999999992,1.0,0.02188905547226399,0.02578710644677617,0.033824630202933706,0.0011904756280838539
1227,90,2.154,19.036,43.614,19.036,43.614,91,1.119753999999987,1.0,-0.07646176911544199,0.3079460269865049,0.3172966398703843,1.8141705906566288
1228,90,2.101,20.16,39.54,20.16,39.54,10,3.650120000000003,1.0,0.004497751124437952,-0.0035982008995503615,0.0057599318477659,-1.2722204306895122
1229,90,2.419,48.137,47.535,48.137,47.535,30,0.39930499999999697,1.0,-0.007196401799100723,0.0023988005996988205,0.007585673547630134,1.9280852422691923
1230,90,4.36,38.639,47.562,38.639,47.562,84,14.618810000000023,1.0,0.07706146926536882,-0.029685157421290482,0.08258134545079887,-0.47452564522600466
1231,90,2.546,22.852,49.296,22.852,49.296,78,8.633629000000008,1.0,0.009895052473763493,0.0011994002998494103,0.009967478343985097,0.4831306054799758
1232,90,6.567,50.354,36.979,50.354,36.979,5,88.57362499999996,1.0,0.015892053973012674,-0.06176911544227978,0.06378072594446409,-1.3610016941407113
1233,90,1.899,9.397,13.38,9.397,13.38,7,78.94355299999998,1.0,-0.010794602698650551,0.00689655172413837,0.012809600817567645,-0.7448787363400944
1234,90,6.843,14.62,7.665,14.62,7.665,29,19.230424999999997,1.0,0.009595202398800608,-0.0035982008995500948,0.010247680654053973,-0.4239664693438611
1235,90,4.116,3.314,9.591,3.314,9.591,27,11.387545000000001,1.0,-0.0026986506746626377,-0.00779610194902596,0.008249964912862569,-2.881448390735516
1236,90,2.429,54.323,10.914,54.323,10.914,9,74.97076499999999,1.0,0.041079460269865205,-0.09925037481259356,0.10741582265431728,-1.5593623136679913
1237,90,9.686,11.782,36.805,11.782,36.805,75,8.94365299999999,1.0,0.020689655172414046,-0.012293853073462315,0.02406658792902056,-1.244710386638828
1238,90,3.84,30.195,17.919,30.195,17.919,62,0.002209999999999874,1.0,-0.019190404797601215,0.011694152923538674,0.022472757928098275,-0.416064505723797
1239,90,4.668,16.385,19.872,16.385,19.872,57,0.42165000000000097,1.0,-0.011694152923537609,-0.0017991004497751807,0.011831735926205606,-0.8115360002808005
1240,90,9.304,20.274,32.457,20.274,32.457,82,0.5102369999999954,1.0,0.013793103448275675,0.006296851574213132,0.01516245502821046,-1.1466019188911272
1241,90,2.864,50.397,18.457,50.397,18.457,6,76.80927399999999,1.0,-0.05187406296851629,-0.083058470764618,0.09792664588669672,-1.8371684648110056
1242,91,6.567,50.483,36.72,50.483,36.72,5,93.93121699999996,1.0,0.03868065967016426,-0.07766116941529246,0.08676088212708437,-1.3535486929437097
1243,91,2.546,22.365,48.724,22.365,48.724,78,5.102073999999992,1.0,-0.1460269865067472,-0.17151424287856154,0.22525766645876436,0.358718854114341
1244,91,2.323,48.186,47.473,48.186,47.473,30,0.3104840000000002,1.0,0.014692653673163265,-0.018590704647675448,0.023695745847232146,1.884601531930044
1245,91,6.397,6.921,45.56,6.921,45.56,64,14.799490000000002,1.0,-0.02398800599700152,0.005097451274363722,0.02452363026158022,-0.002339481045094793
1246,91,2.451,24.976,43.474,24.976,43.474,12,0.7024899999999962,1.0,-0.2689655172413799,0.08905547226386717,0.2833254782137735,0.3647753460413046
1247,91,2.164,19.029,43.616,19.029,43.616,91,1.1274849999999927,1.0,-0.002098950524738066,0.0005997001499257704,0.0021829414960367567,1.8201148438997758
1248,91,2.143,20.154,39.553,20.154,39.553,10,3.5961050000000094,1.0,-0.0017991004497751807,0.003898050974512181,0.004293199719122862,-1.2732278799554928
1249,91,9.718,11.881,36.352,11.881,36.352,75,11.91504500000001,1.0,0.029685157421289417,-0.13583208395802188,0.13903799338132666,-1.2595813422595714
